-0.021200,-0.017449,-0.594879
0.000000,0.000000,0.000000
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011555,0.011995,-0.061523
-0.011666,0.011939,-0.062531
-0.011721,0.011910,-0.063019
-0.011721,0.011910,-0.063019
-0.011778,0.011881,-0.063538
-0.011835,0.011852,-0.064026
-0.011893,0.011820,-0.064514
-0.012014,0.011761,-0.065552
-0.012075,0.011730,-0.066071
-0.012138,0.011698,-0.066620
-0.012204,0.011664,-0.067139
-0.012330,0.011595,-0.068207
-0.012279,0.011547,-0.068512
-0.012235,0.011507,-0.068817
-0.012194,0.011466,-0.069122
-0.012122,0.011383,-0.069855
-0.012122,0.011383,-0.069855
-0.012062,0.011295,-0.070618
-0.012062,0.011295,-0.070618
-0.012013,0.011205,-0.071350
-0.011993,0.011160,-0.071716
-0.011976,0.011116,-0.072113
-0.011962,0.011073,-0.072479
-0.011951,0.011029,-0.072906
-0.011937,0.010939,-0.073761
-0.011932,0.010893,-0.074188
-0.011928,0.010845,-0.074615
-0.011928,0.010845,-0.074615
-0.011926,0.010697,-0.075928
-0.011926,0.010697,-0.075928
-0.011929,0.010645,-0.076355
-0.011936,0.010592,-0.076843
-0.011946,0.010541,-0.077332
-0.011970,0.010442,-0.078308
-0.011970,0.010442,-0.078308
-0.011996,0.010340,-0.079285
-0.011996,0.010340,-0.079285
-0.012053,0.010177,-0.080566
-0.012053,0.010177,-0.080566
-0.012076,0.010116,-0.080933
-0.012100,0.010053,-0.081207
-0.012124,0.009989,-0.081421
-0.012178,0.009857,-0.081512
-0.012208,0.009788,-0.081421
-0.012230,0.009720,-0.081207
-0.012283,0.009576,-0.080566
-0.012310,0.009501,-0.080139
-0.012340,0.009425,-0.079620
-0.012374,0.009347,-0.079041
-0.012374,0.009347,-0.079041
-0.012484,0.009104,-0.076691
-0.012484,0.009104,-0.076691
-0.012526,0.009025,-0.075775
-0.012571,0.008943,-0.074738
-0.012619,0.008858,-0.073639
-0.012725,0.008682,-0.071320
-0.012672,0.008462,-0.069794
-0.012626,0.008243,-0.068207
-0.012586,0.008025,-0.066559
-0.012536,0.007601,-0.063049
-0.012525,0.007393,-0.061218
-0.012525,0.007393,-0.061218
-0.012518,0.007184,-0.059326
-0.012521,0.006765,-0.055420
-0.012532,0.006557,-0.053375
-0.012548,0.006348,-0.051300
-0.012569,0.006139,-0.049164
-0.012625,0.005730,-0.044708
-0.012661,0.005528,-0.042419
-0.012700,0.005328,-0.040100
-0.012743,0.005129,-0.037750
-0.012743,0.005129,-0.037750
-0.012896,0.004541,-0.030457
-0.012896,0.004541,-0.030457
-0.012955,0.004347,-0.027954
-0.013018,0.004155,-0.025391
-0.013095,0.003956,-0.022827
-0.013265,0.003561,-0.017548
-0.013355,0.003365,-0.014893
-0.013449,0.003172,-0.012238
-0.013647,0.002791,-0.006805
-0.013751,0.002602,-0.004028
-0.013859,0.002415,-0.001221
-0.013971,0.002228,0.001587
-0.013971,0.002228,0.001587
-0.014308,0.001680,0.010132
-0.014308,0.001680,0.010132
-0.014420,0.001499,0.012970
-0.014534,0.001317,0.015869
-0.014769,0.000957,0.021667
-0.014888,0.000778,0.024597
-0.015009,0.000616,0.027557
-0.015133,0.000456,0.030518
-0.015260,0.000297,0.033478
-0.015389,0.000139,0.036438
-0.015648,-0.000175,0.042419
-0.015779,-0.000331,0.045410
-0.015779,-0.000331,0.045410
-0.016171,-0.000791,0.054413
-0.016171,-0.000791,0.054413
-0.016353,-0.000876,0.057617
-0.016536,-0.000961,0.060822
-0.016718,-0.001044,0.063965
-0.017077,-0.001209,0.070251
-0.017255,-0.001292,0.073395
-0.017434,-0.001374,0.076538
-0.017614,-0.001456,0.079681
-0.017969,-0.001632,0.085938
-0.018147,-0.001716,0.089050
-0.018325,-0.001797,0.092133
-0.018325,-0.001797,0.092133
-0.018858,-0.002032,0.101349
-0.018858,-0.002032,0.101349
-0.019035,-0.002109,0.104401
-0.019211,-0.002185,0.107422
-0.019561,-0.002335,0.113495
-0.019736,-0.002407,0.116486
-0.019909,-0.002478,0.119446
-0.020082,-0.002547,0.122406
-0.020254,-0.002613,0.125366
-0.020596,-0.002739,0.131195
-0.020596,-0.002739,0.131195
-0.020925,-0.002842,0.136993
-0.020925,-0.002842,0.136993
-0.021090,-0.002892,0.139862
-0.021419,-0.002992,0.145538
-0.021581,-0.003041,0.148315
-0.021743,-0.003089,0.151093
-0.021905,-0.003136,0.153839
-0.022226,-0.003230,0.159302
-0.022385,-0.003276,0.161987
-0.022542,-0.003321,0.164673
-0.022858,-0.003409,0.169983
-0.023015,-0.003453,0.172607
-0.023015,-0.003453,0.172607
-0.023327,-0.003544,0.177795
-0.023327,-0.003544,0.177795
-0.023482,-0.003590,0.180359
-0.023763,-0.003672,0.185425
-0.023906,-0.003713,0.187927
-0.024047,-0.003755,0.190399
-0.024325,-0.003842,0.195251
-0.024464,-0.003887,0.197662
-0.024495,-0.003581,0.200531
