timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731239659020068,0.003828161,-0.0046472694,-0.0007883375,-0.13527252,0.17361821,-9.982668,47.3977508,8.5456075,488.091,0.0,0.019999999552965164,0.009999999776482582,0.0,47.39775071021118,8.545607465688885,488.1360778808594,0,0
1731239659421603,0.004094472,-0.00810938,-0.00052201975,-0.16400297,0.19157475,-9.91204,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.019999999552965164,47.39775073047428,8.54560752440707,488.1392822265625,0,0
1731239659821106,0.013948173,-0.008908328,-0.0034514912,-0.12330152,0.23467033,-10.073648,47.3977508,8.5456074,488.09700000000004,0.0,0.009999999776482582,-0.019999999552965164,0.009999999776482582,47.39775078121112,8.545607559783015,488.13665771484375,0,0
1731239660222965,0.07227139,0.13090762,0.0032068002,-0.08260009,0.07904726,-10.584811,47.3977508,8.5456074,488.13,0.029999999329447746,-0.04999999701976776,-0.019999999552965164,-0.12999999523162842,47.39775075168887,8.545607408473192,488.161376953125,0,0
1731239660622079,-0.088583566,-0.088536836,-0.0037179561,-0.086191386,0.09101829,-10.568053,47.3977502,8.5456068,488.226,0.2800000011920929,-0.20999999344348907,-0.17999999225139618,-0.4099999964237213,47.39775027774078,8.54560664368246,488.2875061035156,0,0
1731239661016060,-0.03878242,-0.039800994,-0.0061146333,-0.08858558,0.08622987,-10.187373,47.397749499999996,8.545605799999999,488.42900000000003,0.23999999463558197,-0.17999999225139618,-0.14999999105930328,-0.5399999618530273,47.39774966387384,8.545605915816825,488.4786071777344,0,0
1731239661420808,-0.012417127,-0.011305164,-0.0021199223,-0.058658063,0.14608492,-10.096394,47.397749,8.545605199999999,488.67,0.12999999523162842,-0.11999999731779099,-0.07000000029802322,-0.6699999570846558,47.39774917781116,8.545605370991742,488.7068786621094,0,0
1731239661821843,-0.00043289922,0.00014641765,-0.0034514954,-0.12928703,0.14488782,-9.965909,47.397748799999995,8.545604899999999,488.942,0.009999999776482582,0.0,-0.009999999776482582,-0.6699999570846558,47.39774891366516,8.545605176657407,488.97454833984375,0,0
1731239662221509,0.015279749,0.00014643693,-0.0063809846,-0.16280586,0.23227617,-9.926406,47.397748899999996,8.545605,489.224,0.07999999821186066,0.07000000029802322,0.029999999329447746,-0.7299999594688416,47.39774896039838,8.54560526587049,489.24005126953125,0,0
1731239662622984,0.01634502,-0.0041146334,-0.0023862442,-0.18555073,0.20953125,-9.879717,47.3977493,8.5456053,489.497,0.14000000059604645,0.10999999940395355,0.07000000029802322,-0.6899999976158142,47.397749246169866,8.545605487865313,489.50750732421875,0,0
1731239663022012,0.016611334,0.00041273603,-0.0031851865,-0.15322904,0.19277182,-9.780358,47.3977498,8.5456056,489.76,0.1599999964237213,0.14999999105930328,0.07999999821186066,-0.6299999952316284,47.39774965371406,8.545605832443071,489.7689514160156,0,0
1731239663421840,0.023269236,-0.0014514703,-0.0013209737,-0.1484406,0.19516598,-9.026184,47.3977503,8.545606099999999,489.986,0.14999999105930328,0.14000000059604645,0.05999999865889549,-0.5399999618530273,47.39775012156808,8.545606216828695,489.9953918457031,0,0
1731239663821888,0.013948174,-0.012104119,-0.0026525503,-0.16041161,0.18918051,-9.825847,47.397750699999996,8.5456065,490.129,0.11999999731779099,0.11999999731779099,0.07000000029802322,-0.1899999976158142,47.39775057506288,8.545606516677177,490.1094970703125,0,0
1731239664222718,0.010752384,0.0073369527,0.001608508,-0.16280584,0.19396894,-9.973092,47.397751,8.5456069,490.19800000000004,0.07999999821186066,0.04999999701976776,0.04999999701976776,-0.17999999225139618,47.39775095449142,8.545606797479161,490.18707275390625,0,0
1731239664623369,-0.0065581687,-0.011837802,-0.0013209712,-0.08020587,0.159253,-9.94077,47.3977511,8.5456071,490.253,0.04999999701976776,0.009999999776482582,0.04999999701976776,-0.1899999976158142,47.39775114334418,8.545607056738518,490.26751708984375,0,0
1731239665020867,-0.008688696,-0.0030493778,0.00080955465,-0.13287832,0.14608489,-9.890492,47.397751,8.5456073,490.325,0.03999999910593033,-0.019999999552965164,0.029999999329447746,-0.1599999964237213,47.397751148077084,8.545607271579668,490.3342590332031,0,0
1731239665521387,-0.005759216,-0.006777804,0.0002769204,-0.13407543,0.12932548,-9.879719,47.3977509,8.5456076,490.373,0.04999999701976776,-0.04999999701976776,0.009999999776482582,-0.14000000059604645,47.39775102760372,8.545607449460435,490.4024353027344,0,0
1731239665722929,-0.004427637,-0.008109377,0.00080956734,-0.120907284,0.16045007,-9.916827,47.3977508,8.5456075,490.408,0.04999999701976776,-0.03999999910593033,0.019999999552965164,-0.12999999523162842,47.397750952631704,8.545607488990385,490.42645263671875,0,0
1731239666121772,-0.0038950061,-0.0033156886,0.0005432421,-0.13766673,0.12812838,-9.915633,47.397750599999995,8.5456077,490.45,0.04999999701976776,-0.07000000029802322,0.009999999776482582,-0.08999999612569809,47.3977507553197,8.54560751380277,490.46875,0,0
1731239666520283,-2.2856972,1.2827264,-0.7714887,-0.083797194,0.12812822,-0.9960327,47.3977505,8.5456076,490.487,0.029999999329447746,-0.03999999910593033,0.0,0.03999999910593033,47.397750675097384,8.545607403337957,490.33563232421875,1,2
1731239666920974,-5.0116987,0.50960386,-1.5142823,-0.3040638,0.54232514,-0.49325037,47.397750599999995,8.5456073,489.829,0.19999998807907104,0.14999999105930328,-0.10999999940395355,3.3399999141693115,47.39775089311419,8.545606858090247,489.1156921386719,1,2
1731239667320227,0.0022302666,-0.004380954,-0.0018536003,-0.08140297,0.15685846,9.658163,47.3977517,8.545605499999999,488.096,0.0,-0.019999999552965164,-0.029999999329447746,0.009999999776482582,47.39775423882037,8.545604294301203,486.63031005859375,1,2
1731239667720958,0.0024965804,-0.0057125348,-0.0023862312,-0.107739195,0.10179183,9.682107,47.397751799999995,8.5456056,488.1,0.0,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,47.39776000701654,8.54560077873472,484.1293640136719,1,2
1731239668120340,0.0019639488,-0.0038483196,-0.004250449,-0.069431975,0.13890195,9.644997,47.3977517,8.5456056,488.108,0.0,0.019999999552965164,0.0,0.009999999776482582,47.39776630208572,8.54559746408579,481.9200439453125,1,2
1731239668521227,0.0038281581,-0.0059788493,0.0005432452,-0.068234876,0.15087296,9.650982,47.397751799999995,8.5456056,488.107,0.0,0.0,0.019999999552965164,-0.03999999910593033,47.39776564496903,8.545595611516381,480.4912109375,1,2
1731239668921568,0.0027628955,-0.0062451656,0.00027692618,-0.11851311,0.16284397,9.677318,47.3977517,8.5456056,488.104,0.0,-0.019999999552965164,-0.009999999776482582,-0.009999999776482582,47.397761935414216,8.545597185503503,487.7923583984375,1,2
1731239669322845,0.0043607894,-0.0073104315,0.0021411378,-0.08260007,0.17720918,9.673727,47.397751799999995,8.5456056,488.112,0.0,0.0,0.0,-0.029999999329447746,47.39775818932153,8.545599866216616,489.4024963378906,1,2
1731239669722323,0.0032955306,-0.0054462166,0.00027692693,-0.102950774,0.16284396,9.661755,47.397751799999995,8.5456056,488.106,0.0,0.009999999776482582,0.0,0.0,47.39775605324458,8.54560164161873,489.87542724609375,1,2
1731239670122394,0.0024965806,-0.0075767455,-0.002918868,-0.0897827,0.15685846,9.707246,47.397751799999995,8.5456057,488.107,0.0,0.0,0.0,0.009999999776482582,47.39775472659188,8.54560275879802,489.9646911621094,1,2
1731239670522780,0.0019639495,-0.0062451656,-0.0018536022,-0.07661457,0.17002656,9.647391,47.397751799999995,8.5456057,488.115,0.0,0.0,0.0,0.029999999329447746,47.39775412374944,8.545603342215129,489.9132080078125,1,2
1731239670921875,0.0019639477,-0.008109378,-0.00025570655,-0.07302325,0.14847873,9.66415,47.397751799999995,8.5456057,488.105,0.0,0.0,0.0,-0.03999999910593033,47.39775383271007,8.545603650938924,489.80718994140625,1,2
1731239671321272,0.002496581,-0.005179902,0.0005432404,-0.07422036,0.17242076,9.696471,47.397751799999995,8.5456056,488.105,0.0,-0.009999999776482582,0.019999999552965164,0.009999999776482582,47.397753632877446,8.545603925621526,489.71533203125,1,2
