timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731240192086335,0.0022302656,-0.0033156883,-0.002652551,-0.12449862,0.16882978,-9.95753,47.3977508,8.5456075,488.092,0.0,-0.009999999776482582,0.009999999776482582,0.0,47.39775073272178,8.545607269673962,488.14263916015625,0,0
1731240192486512,0.0032955317,-0.004913586,1.0609657e-05,-0.129287,0.13052256,-9.951544,47.3977508,8.5456074,488.098,0.0,0.0,0.0,-0.019999999552965164,47.397750711255824,8.5456073220734,488.14227294921875,0,0
1731240192886960,0.1002346,-0.0019840824,-0.0023862026,-0.16879135,0.19756025,-10.31307,47.3977508,8.5456074,488.09700000000004,0.0,0.0,0.0,-0.009999999776482582,47.3977507142019,8.545607370218173,488.1432800292969,0,0
1731240193275815,-0.12666674,-0.085607335,0.0010759216,-0.104147896,0.11855159,-10.835003,47.3977508,8.5456074,488.13,0.03999999910593033,-0.029999999329447746,-0.009999999776482582,-0.08999999612569809,47.39775058661353,8.545607237102983,488.1878356933594,0,0
1731240193686628,-0.023602389,-0.018495718,-0.0055820323,-0.10414789,0.15207039,-9.981471,47.3977502,8.5456069,488.24,0.22999998927116394,-0.14999999105930328,-0.12999999523162842,-0.44999998807907104,47.39775021828806,8.545606749358146,488.3362731933594,0,0
1731240194086450,-0.016145533,-0.023822036,-0.0045167794,-0.0897827,0.13171968,-10.210117,47.3977496,8.545606099999999,488.44100000000003,0.19999998807907104,-0.14999999105930328,-0.11999999731779099,-0.5600000023841858,47.39774982119368,8.545606248968049,488.53216552734375,0,0
1731240194475809,-0.011085543,-0.012104125,-0.006114649,-0.12090733,0.1460849,-10.098787,47.3977491,8.5456056,488.68600000000004,0.12999999523162842,-0.07000000029802322,-0.08999999612569809,-0.6100000143051147,47.3977494576995,8.545605844898098,488.7700500488281,0,0
1731240194886281,0.009953434,-0.01130517,-0.0026525464,-0.11611892,0.1676327,-10.007807,47.397748899999996,8.5456053,488.952,0.03999999910593033,-0.029999999329447746,-0.04999999701976776,-0.6800000071525574,47.39774928483894,8.545605539098727,489.02813720703125,0,0
1731240195287204,0.0070239515,-0.0057125357,-0.0010546504,-0.14963773,0.19516604,-9.913238,47.397748899999996,8.545605199999999,489.236,0.029999999329447746,0.0,0.009999999776482582,-0.7099999785423279,47.39774928929381,8.545605451549411,489.2942199707031,0,0
1731240195687399,-0.0022971127,-0.009174639,-0.002918869,-0.14604643,0.20953123,-9.7707815,47.3977491,8.545605499999999,489.515,0.08999999612569809,0.08999999612569809,0.05999999865889549,-0.6299999952316284,47.3977493261358,8.545605531931482,489.5531921386719,0,0
1731240196086335,0.0176766,0.007869589,-0.0029188637,-0.15322904,0.21072832,-9.8102865,47.397749399999995,8.5456057,489.772,0.11999999731779099,0.08999999612569809,0.07999999821186066,-0.6299999952316284,47.39774955037649,8.545605816805331,489.7978515625,0,0
