timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731239536617359,0.0027628958,-0.0046472684,-0.0018536054,-0.17118555,0.18439212,-9.985063,47.3977508,8.5456075,488.091,0.0,0.019999999552965164,0.009999999776482582,0.0,47.39775073338031,8.54560726014821,488.1394958496094,0,0
1731239536917662,0.003295532,-0.008109379,-0.0029188674,-0.0993595,0.18080083,-9.987457,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.019999999552965164,47.39775079068552,8.545607314592845,488.136962890625,0,0
1731239537326567,0.0022302633,-0.0049135843,-0.0007883374,-0.12928699,0.17960371,-9.931191,47.3977508,8.5456074,488.09700000000004,0.0,0.009999999776482582,-0.019999999552965164,0.009999999776482582,47.397750837277734,8.545607368862763,488.1330871582031,0,0
1731239537717986,0.19823869,0.2424942,0.03196884,-0.12569569,0.075455956,-10.460311,47.3977508,8.5456074,488.119,0.009999999776482582,0.0,0.0,-0.029999999329447746,47.3977508152295,8.545607294094635,488.1473693847656,0,0
1731239538220436,-0.11867728,-0.12715267,-0.0029188672,-0.13527252,0.09341249,-10.917604,47.3977503,8.5456072,488.187,0.22999998927116394,-0.17000000178813934,-0.09999999403953552,-0.3199999928474426,47.39775039692054,8.545606800383343,488.24468994140625,0,0
1731239538622664,-0.020672925,-0.007843054,-0.005582007,-0.07661457,0.097003765,-10.196949,47.3977496,8.5456065,488.369,0.23999999463558197,-0.19999998807907104,-0.10999999940395355,-0.5399999618530273,47.39774982478365,8.545606300917932,488.4310607910156,0,0
1731239539023129,-0.019607656,-0.009707273,-0.007179932,-0.08020586,0.1400994,-10.093999,47.397749,8.545606,488.611,0.1599999964237213,-0.14999999105930328,-0.04999999701976776,-0.6800000071525574,47.397749317780594,8.5456059796096,488.6620178222656,0,0
1731239539420932,-0.0009655282,-0.0011851594,-0.0021199186,-0.1268928,0.16164719,-9.998231,47.3977486,8.5456057,488.887,0.04999999701976776,-0.029999999329447746,-0.019999999552965164,-0.6800000071525574,47.397748975708566,8.545605883720459,488.9295959472656,0,0
1731239539821154,0.014214493,-0.008109374,-0.0026525643,-0.14724354,0.18678634,-9.879718,47.3977486,8.5456057,489.171,0.029999999329447746,0.0,0.0,-0.7199999690055847,47.39774889425808,8.545605932080385,489.2001037597656,0,0
1731239540221248,0.007290273,-0.0070441137,-0.0015872858,-0.14484933,0.21192543,-9.839017,47.397748799999995,8.5456059,489.456,0.09999999403953552,0.11999999731779099,0.029999999329447746,-0.6499999761581421,47.39774900805279,8.545606015919768,489.4765319824219,0,0
1731239540622602,0.028329242,0.0022769542,-0.0026525334,-0.13407542,0.22988193,-9.769584,47.3977493,8.545606,489.723,0.14000000059604645,0.14999999105930328,0.03999999910593033,-0.6499999761581421,47.39774935497087,8.545606174535887,489.7275085449219,0,0
1731239541021417,0.019274492,-0.0081093805,-0.0029188774,-0.13527252,0.18918051,-9.235678,47.3977499,8.5456063,489.96000000000004,0.14999999105930328,0.1599999964237213,0.029999999329447746,-0.5699999928474426,47.39774986889832,8.545606381204975,489.9636535644531,0,0
1731239541423267,0.013948179,-0.012903065,-0.002119921,-0.14963776,0.21551675,-9.637905,47.3977503,8.5456066,490.136,0.12999999523162842,0.14000000059604645,0.05999999865889549,-0.25,47.397750368008914,8.54560654077157,490.09417724609375,0,0
1731239541821371,0.013415545,0.010799064,-0.0007883419,-0.12808995,0.17960374,-9.968305,47.397750699999996,8.5456069,490.208,0.09999999403953552,0.07000000029802322,0.03999999910593033,-0.17000000178813934,47.39775080534297,8.545606785516256,490.1787414550781,0,0
1731239542221042,-0.0044276374,-0.011038856,-0.0018535996,-0.14245513,0.16164719,-9.861761,47.3977509,8.5456072,490.265,0.05999999865889549,0.029999999329447746,0.04999999701976776,-0.1899999976158142,47.397751015390334,8.545607021885719,490.2611389160156,0,0
1731239542621267,-0.006025535,0.004673796,-0.0013209692,-0.11611891,0.18918054,-9.841411,47.3977509,8.5456074,490.337,0.03999999910593033,0.0,0.03999999910593033,-0.1599999964237213,47.397751060690105,8.545607244715416,490.3271484375,0,0
1731239543022119,-0.0046939547,-0.0046472712,0.00027692554,-0.13646963,0.13171968,-9.920422,47.3977509,8.5456077,490.384,0.03999999910593033,-0.029999999329447746,0.019999999552965164,-0.14000000059604645,47.39775101812239,8.545607447729392,490.3853759765625,0,0
1731239543423907,-0.0038950033,-0.008375691,0.00080957275,-0.10893627,0.13770518,-9.921615,47.397750699999996,8.545607799999999,490.434,0.03999999910593033,-0.029999999329447746,0.009999999776482582,-0.08999999612569809,47.39775091213054,8.545607563324221,490.4320983886719,0,0
1731239543821484,-0.0009655287,-0.0051799007,-0.0031851847,-0.12808992,0.16882981,-9.921617,47.397750599999995,8.5456079,490.478,0.03999999910593033,-0.05999999865889549,0.019999999552965164,-0.11999999731779099,47.397750789248356,8.545607618074342,490.4683837890625,0,0
1731239544222624,-0.0065581673,-0.0025167414,0.000276922,-0.105345,0.15685882,-9.879718,47.3977505,8.545607799999999,490.511,0.029999999329447746,-0.04999999701976776,-0.009999999776482582,-0.11999999731779099,47.39775061375644,8.545607692351773,490.5026550292969,0,0
1731239544621865,9.973534e-05,-0.008109379,-0.00025570692,-0.12569572,0.12693128,-9.879718,47.3977504,8.545607799999999,490.534,0.019999999552965164,0.0,0.0,-0.05999999865889549,47.397750445572576,8.545607710949024,490.5330505371094,0,0
1731239544820338,0.0035618427,-0.006245166,-0.002119918,-0.11372471,0.1460849,-9.913238,47.3977503,8.5456077,490.541,0.019999999552965164,-0.019999999552965164,-0.04999999701976776,-0.029999999329447746,47.39775040779225,8.545607700203805,490.5444641113281,0,0
1731239545222518,0.0027628986,-0.013702015,-0.0015872824,-0.087388486,0.1448878,-9.951544,47.3977503,8.5456076,490.564,0.029999999329447746,0.019999999552965164,-0.019999999552965164,-0.07999999821186066,47.39775039478718,8.545607562759486,490.5592956542969,0,0
1731239545622672,0.012616594,-0.0033156886,-0.0002557043,-0.13287833,0.18199795,-9.933588,47.3977504,8.5456075,490.589,0.029999999329447746,0.029999999329447746,-0.019999999552965164,-0.019999999552965164,47.39775044577851,8.54560741861789,490.5741882324219,0,0
1731239546022811,0.0075565935,-0.008109376,1.0610882e-05,-0.0969653,0.17840664,-9.924012,47.3977505,8.5456074,490.606,0.019999999552965164,0.019999999552965164,0.0,-0.07000000029802322,47.39775054689596,8.545607347473569,490.5861511230469,0,0
1731239546319790,0.0035618446,0.0044074785,-0.0007883367,-0.13168122,0.17002693,-9.913239,47.3977505,8.5456073,490.605,0.019999999552965164,0.03999999910593033,-0.019999999552965164,-0.07000000029802322,47.397750617711104,8.545607358463762,490.5953674316406,0,0
1731239546720701,0.0022302638,-0.009174642,-0.0018536018,-0.07781167,0.1616472,-9.932391,47.397750599999995,8.5456073,490.635,0.009999999776482582,0.009999999776482582,-0.009999999776482582,-0.03999999910593033,47.3977506965002,8.545607313180229,490.6087951660156,0,0
1731239547032122,0.0011649991,-0.006777798,-0.0007883371,-0.13527252,0.1532675,-9.926405,47.397750599999995,8.5456073,490.635,0.0,0.0,0.0,-0.04999999701976776,47.39775072435733,8.54560726666491,490.6160888671875,0,0
1731239547619921,0.0014313172,-0.0025167414,-0.0013209707,-0.100556605,0.16164722,-9.947953,47.3977505,8.5456073,490.656,0.0,0.0,0.0,-0.009999999776482582,47.39775071157634,8.545607263614407,490.62432861328125,0,0
1731239547820784,9.973487e-05,-0.0027830552,0.0010758742,-0.13048412,0.18080083,-9.941966,47.3977505,8.5456073,490.66200000000003,0.009999999776482582,0.0,0.0,-0.009999999776482582,47.39775069942611,8.545607276107896,490.6253356933594,0,0
