timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731242399195366,0.0051597427,-0.006245167,-0.0013209721,-0.17956527,0.17481534,-9.939573,47.3977508,8.5456074,488.092,0.0,-0.019999999552965164,0.009999999776482582,-0.029999999329447746,47.39775078020745,8.545607315066471,488.1397705078125,0,0
1731242399395518,0.0014313171,-0.0073104305,1.061078e-05,-0.16879134,0.16404141,-9.959925,47.3977508,8.5456075,488.091,0.0,0.019999999552965164,0.009999999776482582,0.0,47.397750749058794,8.54560732786137,488.14349365234375,0,0
1731242399791667,0.0019639567,-0.007576746,-0.005049398,-0.1244986,0.18319502,-9.938376,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.019999999552965164,47.39775078166532,8.545607397678577,488.145751953125,0,0
1731242400191609,0.19184735,-0.00038619238,0.0005433083,-0.16879134,0.135311,-10.3358135,47.3977508,8.5456074,488.09700000000004,0.0,0.009999999776482582,-0.019999999552965164,0.009999999776482582,47.397750813570916,8.545607444111674,488.14569091796875,0,0
1731242400593323,-0.19644149,-0.14659378,-0.0015869959,-0.086191386,0.08862407,-10.855354,47.397750699999996,8.5456074,488.14,0.08999999612569809,-0.07000000029802322,-0.019999999552965164,-0.11999999731779099,47.397750611222236,8.54560719145235,488.1914367675781,0,0
1731242400993957,-0.028662402,-0.009707268,-0.003185182,-0.08619136,0.09700375,-9.94915,47.397749999999995,8.5456068,488.265,0.26999998092651367,-0.22999998927116394,-0.12999999523162842,-0.47999998927116394,47.3977501283501,8.545606680990309,488.3408203125,0,0
1731242401393319,-0.031858195,-0.021425184,-0.0042504813,-0.10893631,0.12812838,-10.216104,47.3977492,8.5456062,488.473,0.2199999988079071,-0.1899999976158142,-0.09999999403953552,-0.5600000023841858,47.397749540845346,8.545606219162027,488.5470275878906,0,0
1731242401793397,-0.015879232,-0.007576756,-0.007978866,-0.124498636,0.14369074,-10.074846,47.3977487,8.5456057,488.721,0.11999999731779099,-0.11999999731779099,-0.03999999910593033,-0.6899999976158142,47.39774903301713,8.545605913306833,488.78631591796875,0,0
1731242402194377,0.003828162,-0.0030493739,-0.003451497,-0.10654209,0.19037762,-9.929996,47.3977485,8.545605499999999,488.997,0.009999999776482582,0.0,-0.009999999776482582,-0.6699999570846558,47.397748758156695,8.545605846393117,489.0541687011719,0,0
1731242402594737,0.018475546,-0.0051799086,-0.0015872788,-0.15322904,0.20953125,-9.855777,47.3977486,8.545605499999999,489.276,0.07999999821186066,0.03999999910593033,0.009999999776482582,-0.699999988079071,47.397748826424674,8.545605912811805,489.3201599121094,0,0
1731242402994296,0.00915448,-0.01237044,-0.0039841244,-0.13886382,0.23347324,-9.782753,47.397749,8.5456057,489.548,0.14000000059604645,0.11999999731779099,0.03999999910593033,-0.6699999570846558,47.397749065419795,8.545606027674157,489.588134765625,0,0
1731242403395311,0.0176766,0.00094537286,-0.003984127,-0.1436522,0.23227611,-9.764795,47.397749499999996,8.545605799999999,489.805,0.17000000178813934,0.17999999225139618,0.04999999701976776,-0.6200000047683716,47.39774944911581,8.545606192943282,489.8320007324219,0,0
1731242403791387,0.022470292,-0.007843058,-0.0013209746,-0.15562323,0.24664134,-8.747259,47.3977502,8.5456062,490.022,0.17000000178813934,0.17000000178813934,0.029999999329447746,-0.47999998927116394,47.39775002105034,8.545606430479934,490.0315246582031,0,0
1731242404192098,0.015013438,-0.008642007,0.00080956245,-0.12928702,0.22748774,-10.093997,47.397750699999996,8.5456065,490.13300000000004,0.14000000059604645,0.14999999105930328,0.05999999865889549,-0.1599999964237213,47.39775058444824,8.545606570744834,490.1209411621094,0,0
1731242404592425,0.016877651,0.0046737934,-0.0015872869,-0.13527252,0.20115155,-9.918025,47.3977511,8.5456068,490.20300000000003,0.09999999403953552,0.07000000029802322,0.03999999910593033,-0.17999999225139618,47.39775104458184,8.545606804525045,490.203369140625,0,0
1731242404992598,-0.0041613244,-0.007843059,1.0616009e-05,-0.15682033,0.1400994,-9.868944,47.397751299999996,8.545607,490.257,0.05999999865889549,0.019999999552965164,0.04999999701976776,-0.17999999225139618,47.39775126723935,8.545607023596753,490.27764892578125,0,0
1731242405393810,-0.0062918514,-0.00011989218,-0.0015872897,-0.12808992,0.13650809,-9.89887,47.397751199999995,8.5456073,490.324,0.04999999701976776,0.0,0.05999999865889549,-0.1599999964237213,47.397751285461275,8.545607241883872,490.3396301269531,0,0
1731242405794273,-0.004161322,0.00014642204,0.00054323836,-0.14245512,0.14728199,-9.909645,47.3977511,8.5456076,490.37100000000004,0.05999999865889549,-0.03999999910593033,0.029999999329447746,-0.14000000059604645,47.39775123372434,8.545607496895173,490.3916015625,0,0
1731242406194933,-0.0049602725,-0.008908323,-0.0023862484,-0.0921769,0.11136898,-9.909646,47.3977509,8.545607799999999,490.416,0.05999999865889549,-0.05999999865889549,0.019999999552965164,-0.08999999612569809,47.397751093133245,8.545607660577911,490.43780517578125,0,0
