timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731237768297006,0.005692373,-0.0051799025,-0.001320967,-0.16041167,0.17601246,-9.934786,47.3977508,8.5456074,488.092,0.0,-0.019999999552965164,0.009999999776482582,-0.029999999329447746,47.397750778595395,8.545607314565531,488.1405029296875,0,0
1731237768494297,0.001697631,-0.0057125324,1.0610807e-05,-0.141258,0.16643561,-9.94077,47.3977508,8.5456075,488.092,0.0,-0.009999999776482582,0.009999999776482582,0.0,47.39775074657598,8.545607328866298,488.1437072753906,0,0
1731237768699640,0.003561845,-0.0033156883,0.00027692676,-0.1843537,0.16763274,-9.977881,47.3977508,8.5456074,488.086,0.0,0.009999999776482582,0.0,0.0,47.39775072088253,8.545607358781734,488.145751953125,0,0
1731237769099806,0.004627118,-0.007843061,-0.0031851833,-0.16520002,0.11376316,-9.924008,47.3977508,8.5456074,488.105,0.0,0.0,0.009999999776482582,0.029999999329447746,47.39775072460534,8.545607417476193,488.1415100097656,0,0
1731237769497111,0.1484378,0.2310425,0.022115268,-0.11133052,0.11376319,-10.484254,47.3977508,8.5456074,488.104,0.009999999776482582,0.0,-0.019999999552965164,-0.07999999821186066,47.39775068407098,8.545607446832463,488.1566467285156,0,0
1731237769899726,-0.09896992,-0.124489486,-0.0029189293,-0.11611893,0.100595094,-10.742829,47.3977504,8.5456071,488.183,0.2199999988079071,-0.1899999976158142,-0.11999999731779099,-0.35999998450279236,47.39775027089498,8.54560688758962,488.26409912109375,0,0
1731237770299673,-0.035320297,-0.017696785,-0.0023862685,-0.11252761,0.105383486,-10.2484255,47.3977496,8.5456063,488.38,0.23999999463558197,-0.2199999988079071,-0.12999999523162842,-0.5099999904632568,47.39774968931391,8.545606238424863,488.45947265625,0,0
1731237770700034,-0.014547649,-0.011837809,-0.0045167645,-0.0909798,0.1520704,-10.121533,47.397749,8.545605799999999,488.58500000000004,0.1599999964237213,-0.12999999523162842,-0.09999999403953552,-0.5999999642372131,47.39774915452247,8.545605818196009,488.6809997558594,0,0
1731237771100018,0.0030292156,-0.012636753,-0.0045167655,-0.13407545,0.19636317,-10.028159,47.3977487,8.545605499999999,488.845,0.03999999910593033,-0.009999999776482582,-0.009999999776482582,-0.6599999666213989,47.3977488631486,8.545605560527415,488.9335632324219,0,0
1731237771496565,0.02619872,0.011598013,-0.0015872801,-0.12928703,0.20354578,-9.957531,47.3977487,8.545605499999999,489.12100000000004,0.04999999701976776,0.03999999910593033,0.03999999910593033,-0.6800000071525574,47.39774893961045,8.54560560953283,489.1983947753906,0,0
1731237771900189,0.011817636,0.009733808,-0.0069136037,-0.12569572,0.24903557,-9.92401,47.397749,8.5456057,489.39300000000003,0.11999999731779099,0.09999999403953552,0.05999999865889549,-0.6699999570846558,47.39774917722353,8.545605915355559,489.4591979980469,0,0
1731237772297413,0.010219747,-0.004380953,-0.0023862373,-0.12808993,0.21312253,-9.816272,47.397749499999996,8.5456059,489.658,0.14000000059604645,0.14999999105930328,0.03999999910593033,-0.6499999761581421,47.39774951479098,8.545606246103674,489.7078552246094,0,0
1731237772697462,0.022736613,-0.015566223,-0.0037178043,-0.13527252,0.19277182,-9.3506,47.397750099999996,8.5456063,489.90000000000003,0.14000000059604645,0.14000000059604645,0.05999999865889549,-0.5699999928474426,47.397749998427415,8.545606458250198,489.94342041015625,0,0
1731237773098965,0.015812386,-0.0054462235,-0.0021199158,-0.118513145,0.24783847,-9.619947,47.3977505,8.5456066,490.089,0.11999999731779099,0.09999999403953552,0.029999999329447746,-0.2800000011920929,47.39775045334006,8.545606689194729,490.075927734375,0,0
1731237773497313,0.0062250043,-0.010772538,-0.0018536067,-0.14125802,0.1772095,-10.058085,47.3977508,8.5456069,490.17,0.07999999821186066,0.04999999701976776,0.029999999329447746,-0.14000000059604645,47.3977507641521,8.545606849767829,490.1572265625,0,0
1731237773899373,-0.0046939533,-0.006511479,-0.0026525615,-0.1209073,0.1808008,-9.8869,47.397751,8.5456071,490.24,0.04999999701976776,0.03999999910593033,0.019999999552965164,-0.20999999344348907,47.397750901542445,8.545606990730944,490.2373352050781,0,0
1731237774297423,0.0056923763,-0.009973592,-0.0015872881,-0.1077392,0.21192548,-9.87972,47.3977511,8.5456074,490.302,0.03999999910593033,0.0,0.05999999865889549,-0.14000000059604645,47.39775099076539,8.54560707562333,490.3107604980469,0,0
1731237774697431,-0.002030793,0.008668537,-0.0010546531,-0.1496377,0.16523851,-9.900068,47.3977511,8.5456076,490.365,0.03999999910593033,0.0,0.04999999701976776,-0.12999999523162842,47.397750994460125,8.545607351333274,490.366455078125,0,0
