timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731240585510055,0.0030292096,-0.0075767473,-0.002918864,-0.0969653,0.17960338,9.65577,47.3977509,8.545609299999999,488.108,0.0,0.019999999552965164,0.009999999776482582,0.0,47.397751427626304,8.54561059552009,489.6183776855469,0,0
1731240597892343,0.005692372,-0.005179902,-0.0013209669,-0.16041163,0.17601243,-9.934785,47.3977508,8.5456074,488.092,0.0,-0.019999999552965164,0.009999999776482582,-0.029999999329447746,47.397750779686035,8.545607318741155,488.1365661621094,0,0
1731240598089094,0.0022302638,-0.0035820038,-0.0010546554,-0.13407542,0.16643561,-9.958727,47.3977508,8.5456075,488.091,0.0,0.019999999552965164,0.009999999776482582,0.0,47.39775075143561,8.545607329206627,488.1403503417969,0,0
1731240598494259,0.0019639567,-0.007576748,-0.0050493986,-0.12449862,0.18319505,-9.938376,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.019999999552965164,47.3977507818665,8.54560739593341,488.1427001953125,0,0
1731240598891101,0.15296517,-0.0057125464,-0.0005220516,-0.14125802,0.19277182,-10.279549,47.3977508,8.5456074,488.09700000000004,0.0,0.009999999776482582,-0.019999999552965164,0.009999999776482582,47.397750819494405,8.545607441697815,488.14031982421875,0,0
1731240599290334,-0.1666141,-0.092531666,0.00054355175,-0.087388486,0.09460957,-10.76198,47.397750699999996,8.5456074,488.136,0.07000000029802322,-0.05999999865889549,-0.009999999776482582,-0.10999999940395355,47.39775065509713,8.5456072432796,488.1827392578125,0,0
1731240599690369,-0.03878243,-0.019028317,-0.0037178446,-0.12330153,0.09101826,-9.975486,47.397749999999995,8.5456069,488.25100000000003,0.26999998092651367,-0.23999999463558197,-0.14000000059604645,-0.4599999785423279,47.39775014391099,8.545606689764451,488.329345703125,0,0
1731240600091917,-0.035586637,-0.024620963,-0.004516785,-0.11851312,0.11735449,-10.219695,47.3977492,8.545606099999999,488.455,0.22999998927116394,-0.1899999976158142,-0.10999999940395355,-0.550000011920929,47.39774949348457,8.545606183785116,488.5290832519531,0,0
1731240600491887,-0.017743433,-0.00944097,-0.0077125644,-0.10773917,0.12932545,-10.043721,47.3977487,8.5456056,488.699,0.12999999523162842,-0.11999999731779099,-0.04999999701976776,-0.6800000071525574,47.397748996598345,8.545605825671402,488.7662048339844,0,0
1731240600892599,0.0011649986,-0.003315688,-0.0031851812,-0.108936295,0.18678631,-9.925208,47.3977485,8.5456053,488.973,0.019999999552965164,0.0,-0.019999999552965164,-0.6699999570846558,47.39774873776006,8.545605715676235,489.0249328613281,0,0
1731240601292660,0.018209232,-0.0099735875,-0.0029188583,-0.15203191,0.1999544,-9.918024,47.3977485,8.5456053,489.25100000000003,0.07000000029802322,0.03999999910593033,0.009999999776482582,-0.699999988079071,47.39774881028285,8.545605739828826,489.2935485839844,0,0
1731240601690268,0.0035618506,-0.012903068,-0.0039841314,-0.13048412,0.22629063,-9.79592,47.397749,8.545605499999999,489.522,0.12999999523162842,0.11999999731779099,0.03999999910593033,-0.6800000071525574,47.397749031031914,8.545605825460163,489.56158447265625,0,0
1731240602090061,0.017143968,0.0012116905,-0.0018536041,-0.14006092,0.25262687,-9.776768,47.397749499999996,8.5456057,489.781,0.1599999964237213,0.17000000178813934,0.05999999865889549,-0.6200000047683716,47.39774944457677,8.545606039581177,489.8122253417969,0,0
1731240602490715,0.02380187,-0.007044117,-0.0005220252,-0.12928702,0.23586744,-8.683814,47.397750099999996,8.545606099999999,490.00100000000003,0.17000000178813934,0.17000000178813934,0.03999999910593033,-0.4899999797344208,47.39774997921463,8.545606287461952,490.01397705078125,0,0
1731240602891135,0.018475544,-0.011837809,0.0018748287,-0.10654211,0.21431968,-10.0652685,47.397750599999995,8.5456064,490.118,0.14000000059604645,0.14999999105930328,0.07000000029802322,-0.17000000178813934,47.39775052942305,8.545606495743737,490.10565185546875,0,0
1731240603290787,0.012616591,0.0049401172,-0.0010546527,-0.13048415,0.19157472,-9.922814,47.397751,8.5456068,490.189,0.09999999403953552,0.07000000029802322,0.04999999701976776,-0.17999999225139618,47.397750981563135,8.545606784516337,490.189453125,0,0
1731240603691196,-0.008156064,-0.0057125348,-0.0005220252,-0.15203194,0.13411388,-9.884506,47.397751199999995,8.545607,490.244,0.05999999865889549,0.029999999329447746,0.05999999865889549,-0.17999999225139618,47.39775121590056,8.545607041771532,490.2658996582031,0,0
1731240604092685,-0.00043289553,-0.0017177956,-0.0031851837,-0.1077392,0.1448878,-9.932391,47.397751199999995,8.5456073,490.313,0.04999999701976776,0.0,0.05999999865889549,-0.1599999964237213,47.39775125755081,8.545607295045738,490.3277893066406,0,0
1731240604491791,-0.008422378,-0.0017177963,0.00054324785,-0.12090732,0.1628443,-9.902463,47.3977511,8.5456077,490.363,0.04999999701976776,-0.03999999910593033,0.019999999552965164,-0.14000000059604645,47.39775121363923,8.5456075592204,490.3814392089844,0,0
1731240604889826,-0.006025533,-0.015566232,-0.0018535834,-0.112527624,0.13171968,-9.8581705,47.3977509,8.5456077,490.411,0.05999999865889549,-0.05999999865889549,0.019999999552965164,-0.09999999403953552,47.39775108425945,8.545607681131468,490.4269104003906,0,0
1731240605293824,-0.009221331,-0.0033156914,-0.0045167524,-0.1065421,0.13770519,-9.86655,47.397750599999995,8.545607799999999,490.458,0.05999999865889549,-0.07000000029802322,0.0,-0.07999999821186066,47.397750877643,8.545607725155596,490.46343994140625,0,0
1731240605690064,-0.012150805,-0.008642012,-0.0010546537,-0.0909798,0.13650809,-9.927602,47.3977504,8.5456077,490.491,0.04999999701976776,-0.07000000029802322,-0.019999999552965164,-0.12999999523162842,47.397750626653526,8.54560772304611,490.49346923828125,0,0
1731240606090107,-0.0017644762,-0.011837804,-0.001320973,-0.08260006,0.1317197,-9.89887,47.3977502,8.5456077,490.52,0.029999999329447746,-0.03999999910593033,-0.009999999776482582,-0.05999999865889549,47.397750406144944,8.545607647574675,490.5238952636719,0,0
1731240606490360,0.007023951,-0.0067777974,0.0018748287,-0.08020587,0.16882983,-9.926406,47.397750099999996,8.5456075,490.539,0.019999999552965164,0.0,-0.019999999552965164,-0.05999999865889549,47.39775028789327,8.54560759332691,490.5447998046875,0,0
1731240606891683,0.0086218435,-0.017430445,-0.001054657,-0.07900877,0.1520704,-9.946755,47.3977502,8.5456075,490.562,0.019999999552965164,0.0,-0.019999999552965164,-0.04999999701976776,47.3977502880245,8.54560750960179,490.56109619140625,0,0
