timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],latitude_deg,longitude_deg,altitude_msl_m,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,lat,lon,alt,motor_failure_flag,failed_motor
1731237632399297,0.0022302645,-0.0065114824,-0.0010546522,-0.16400294,0.16882983,-9.950347,47.3977508,8.5456075,488.091,0.0,0.019999999552965164,0.009999999776482582,0.0,47.397750736324895,8.545607346561225,488.14599609375,0,0
1731237632699995,0.0035618441,-0.0043809535,0.0016085053,-0.14604641,0.12453706,-9.946755,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.019999999552965164,47.397750778222424,8.545607404132753,488.14715576171875,0,0
1731237633098843,0.19530943,0.023315825,0.004804593,-0.141258,0.10538346,-10.327432,47.3977508,8.5456074,488.09700000000004,0.0,0.009999999776482582,-0.019999999552965164,0.009999999776482582,47.397750818007395,8.545607454447,488.1447448730469,0,0
1731237633496795,-0.19564256,-0.16310543,-0.00052176346,-0.1077392,0.12693131,-10.904438,47.397750699999996,8.5456074,488.14,0.08999999612569809,-0.07000000029802322,-0.019999999552965164,-0.11999999731779099,47.39775060899054,8.545607167630891,488.195068359375,0,0
1731237633897496,-0.024667656,-0.0049135922,-0.0058483463,-0.116118886,0.13531098,-9.941968,47.397749999999995,8.5456068,488.264,0.26999998092651367,-0.23999999463558197,-0.14000000059604645,-0.47999998927116394,47.39775010523797,8.545606620350569,488.35101318359375,0,0
1731237634298729,-0.029993977,-0.02355573,-0.00611467,-0.0945711,0.12573418,-10.18857,47.3977492,8.545606099999999,488.473,0.2199999988079071,-0.1899999976158142,-0.10999999940395355,-0.5600000023841858,47.39774948565332,8.545606124385088,488.5570068359375,0,0
1731237634701385,-0.016411863,-0.0073104235,-0.00025572046,-0.15801743,0.1628443,-10.071254,47.3977487,8.5456056,488.72,0.11999999731779099,-0.11999999731779099,-0.04999999701976776,-0.6899999976158142,47.397748979289034,8.54560578751613,488.7945556640625,0,0
1731237635098945,0.007822903,-0.00038621193,-0.0015872855,-0.14245513,0.19756022,-9.933587,47.3977485,8.5456054,488.99600000000004,0.009999999776482582,0.0,-0.009999999776482582,-0.6699999570846558,47.39774871377024,8.54560568568124,489.0605773925781,0,0
1731237635498723,0.014480804,-0.0041146437,-0.0018536041,-0.11611893,0.24664138,-9.904859,47.3977486,8.5456054,489.274,0.08999999612569809,0.04999999701976776,0.019999999552965164,-0.699999988079071,47.39774881012472,8.545605763070443,489.3307189941406,0,0
1731237635897857,0.012616592,-0.010506223,-0.0042504505,-0.17597395,0.23586747,-9.824652,47.397749,8.5456057,489.545,0.14999999105930328,0.12999999523162842,0.04999999701976776,-0.6699999570846558,47.39774907712135,8.545605930512824,489.5923156738281,0,0
1731237636301262,0.02247029,0.0046737897,0.0016085012,-0.1376667,0.27058336,-9.767189,47.3977496,8.5456059,489.803,0.17000000178813934,0.17999999225139618,0.05999999865889549,-0.6200000047683716,47.3977495099586,8.545606173730924,489.843017578125,0,0
1731237636698798,0.025133448,-0.0051799105,-0.00025570992,-0.16160871,0.2286848,-8.793946,47.3977503,8.5456063,490.021,0.17000000178813934,0.17000000178813934,0.04999999701976776,-0.47999998927116394,47.3977500935943,8.545606448065342,490.0351257324219,0,0
1731237637098882,0.017676596,-0.010239914,-0.0010546694,-0.15203196,0.22030516,-10.164628,47.3977508,8.5456067,490.13300000000004,0.14000000059604645,0.14999999105930328,0.07000000029802322,-0.1599999964237213,47.39775064743945,8.545606691889,490.12249755859375,0,0
1731237637499445,0.0072902697,0.006804324,-0.00052201777,-0.110133395,0.20833415,-9.92042,47.397751199999995,8.5456071,490.20300000000003,0.09999999403953552,0.05999999865889549,0.04999999701976776,-0.17999999225139618,47.39775111149907,8.545606994606054,490.20709228515625,0,0
1731237637899359,-0.007889751,-0.007310427,-0.0007883298,-0.11013342,0.18080084,-9.889295,47.397751299999996,8.5456073,490.257,0.04999999701976776,0.019999999552965164,0.04999999701976776,-0.17000000178813934,47.3977512935544,8.545607247901591,490.2792053222656,0,0
1731237638299847,-0.0068244827,-0.0017177925,-0.00025570893,-0.113724686,0.13650806,-9.944361,47.397751299999996,8.5456076,490.32300000000004,0.03999999910593033,-0.009999999776482582,0.04999999701976776,-0.1599999964237213,47.39775130171872,8.545607465468041,490.3394775390625,0,0
1731237638700485,-0.006291853,-0.0027830552,-0.000522028,-0.10773922,0.14608493,-9.898873,47.397751199999995,8.545607799999999,490.37100000000004,0.04999999701976776,-0.04999999701976776,0.009999999776482582,-0.14000000059604645,47.39775122775912,8.545607685498718,490.3909912109375,0,0
1731237639099683,-0.009221324,-0.013702023,-0.0013209684,-0.11611892,0.18918052,-9.961122,47.3977509,8.5456079,490.41700000000003,0.05999999865889549,-0.07000000029802322,0.009999999776482582,-0.08999999612569809,47.397751064649675,8.54560775044446,490.435546875,0,0
1731237639500674,-0.0113518555,-0.007576747,-0.0018535946,-0.120907314,0.15566167,-9.910842,47.397750699999996,8.5456079,490.463,0.07000000029802322,-0.07000000029802322,-0.009999999776482582,-0.07000000029802322,47.39775083497415,8.545607770023713,490.4695129394531,0,0
1731237639899598,-0.0012318441,-0.010239907,-0.0010546548,-0.11492179,0.147282,-9.876126,47.3977505,8.545607799999999,490.495,0.05999999865889549,-0.07000000029802322,-0.029999999329447746,-0.11999999731779099,47.397750597910765,8.5456077307949,490.4974060058594,0,0
1731237640300073,-0.0038950082,-0.011305169,-0.0015872829,-0.093374,0.13890228,-9.95753,47.3977503,8.5456077,490.524,0.03999999910593033,-0.03999999910593033,-0.019999999552965164,-0.05999999865889549,47.397750417032896,8.54560762797169,490.52490234375,0,0
1731237640698647,0.003295533,-0.006777799,-0.0013209713,-0.12210442,0.17242114,-9.918026,47.3977502,8.5456074,490.543,0.019999999552965164,0.0,-0.019999999552965164,-0.05999999865889549,47.39775029304889,8.545607524770004,490.5468444824219,0,0
1731237641098316,3.3828523,-0.99374837,-0.8468474,-0.17477685,0.27896294,-1.0283544,47.3977502,8.5456074,490.536,0.029999999329447746,-0.04999999701976776,0.0,0.5099999904632568,47.39775003143413,8.545607554232165,490.3279724121094,1,1
1731237641498556,5.0416903,-1.8810214,-1.4460745,0.42377362,-0.8403263,-2.8934376,47.3977497,8.545607799999999,489.618,0.28999999165534973,-0.23999999463558197,0.11999999731779099,4.130000114440918,47.39774924494237,8.54560777715115,488.82574462890625,1,1
1731237641898711,0.0022302666,-0.0062451665,-0.0015872872,-0.11133048,0.19396858,9.671332,47.3977493,8.5456094,488.098,0.0,0.019999999552965164,0.0,-0.029999999329447746,47.397746560432054,8.545611170283337,485.8074645996094,1,1
1731237642299384,0.0022302656,-0.0059788506,0.000543242,-0.10414792,0.17242078,9.6617565,47.3977493,8.5456094,488.113,0.0,-0.009999999776482582,0.0,-0.009999999776482582,47.39774396872671,8.545615047107818,482.6029968261719,1,1
1731237642699991,0.0035618476,-0.007576747,-0.0018536015,-0.10773921,0.17242081,9.678516,47.3977493,8.5456094,488.1,0.0,0.009999999776482582,-0.009999999776482582,-0.029999999329447746,47.39774434377222,8.545615808793382,480.09771728515625,1,1
1731237643100709,0.0016976374,-0.0081093805,-0.0010546529,-0.12210442,0.1736179,9.676123,47.3977492,8.5456094,488.106,0.0,0.0,0.0,-0.029999999329447746,47.39774597776937,8.545614344934254,478.3168640136719,1,1
1731237643501163,0.0022302645,-0.006777798,-0.0010546535,-0.11133049,0.18678598,9.634222,47.3977492,8.5456094,488.112,0.0,-0.009999999776482582,0.0,0.0,47.39774775787831,8.54561183656269,487.67718505859375,1,1
1731237643897578,-0.00043289876,-0.0073104287,-0.00052201515,-0.105344996,0.16643527,9.674924,47.3977492,8.5456094,488.1,0.0,0.0,0.0,-0.009999999776482582,47.39774868871945,8.545610322564881,488.6753845214844,1,1
1731237644298119,0.001963956,-0.004913587,-0.0023862377,-0.1149218,0.16284396,9.667741,47.3977493,8.545609299999999,488.09700000000004,0.0,0.0,0.0,0.009999999776482582,47.39774899463496,8.5456096454812,489.74017333984375,1,1
1731237644698133,0.00302921,-0.008375695,0.0026737682,-0.10654209,0.14369036,9.706049,47.3977493,8.545609299999999,488.096,0.0,0.0,0.019999999552965164,0.04999999701976776,47.39774914814095,8.545609347437946,489.9583435058594,1,1
1731237645100794,0.0043607918,-0.0035820047,-0.000788338,-0.10654207,0.19636276,9.677317,47.3977492,8.5456094,488.108,0.0,0.019999999552965164,0.009999999776482582,0.0,47.39774917319494,8.545609370995233,489.94342041015625,1,1
1731237645497205,0.0035618434,-0.0043809526,-0.0026525503,-0.0921769,0.18918018,9.658164,47.3977492,8.545609299999999,488.105,0.0,0.009999999776482582,0.009999999776482582,0.0,47.397749154263835,8.545609560314706,489.9029235839844,1,1
1731237645899153,0.0011649963,-0.0033156858,-0.00025570695,-0.11611891,0.1879831,9.653378,47.3977492,8.545609299999999,488.105,0.0,0.009999999776482582,0.019999999552965164,-0.009999999776482582,47.3977491845269,8.545609665982376,489.7888488769531,1,1
